start,low,high,open,close,volume
1735819500,3468.16,3471.29,3470.46,3470.61,267.76678633
1735819800,3470.04,3477.35,3470.65,3474,311.19041074
1735820100,3472.91,3477.19,3473.84,3475.13,224.85186178
1735820400,3466.96,3475.38,3475.13,3469.73,373.96522701
1735820700,3466.28,3470.73,3469.82,3468.44,597.27618025
1735821000,3462.41,3469.56,3468.44,3467.63,324.69228109
1735821300,3464.93,3469.73,3467.63,3469.72,107.38907526
1735821600,3468.9,3471.74,3469.72,3469.68,160.64377417
1735821900,3469.67,3476.95,3469.67,3475.09,451.79166101
1735822200,3471.31,3475.08,3475.08,3472.41,137.94913539
1735822500,3471.46,3478.56,3472.13,3476.99,1024.91674959
1735822800,3470.53,3481.16,3477.23,3474.12,515.52936673
1735823100,3471.77,3476.82,3474.32,3475.17,213.93210175
1735823400,3457.89,3475.17,3475.17,3459.59,686.69854057
1735823700,3456.73,3464.07,3459.58,3462.39,299.60215015
1735824000,3459.63,3464.05,3462.38,3461.62,185.12741482
1735824300,3461.11,3465.55,3461.37,3464.85,108.03657398
1735824600,3460.97,3469.59,3464.85,3467.72,185.79853965
1735824900,3463.42,3469.11,3467.71,3467.44,132.24915971
1735825200,3466.2,3470.88,3467.56,3466.26,75.65233158
1735825500,3457.2,3466.25,3466.22,3460.24,249.29915714
1735825800,3457.67,3461.9,3460.23,3459.34,188.31561939
1735826100,3458.1,3463.52,3458.98,3462.73,196.47963144
1735826400,3437.25,3464.01,3462.73,3441.52,780.6788191
1735826700,3440.01,3455.16,3440.93,3455.16,467.84411167
1735827000,3450.21,3455.66,3454.9,3455.53,136.44244294
1735827300,3445.85,3458.97,3455.19,3447.28,194.41841193
1735827600,3445.1,3453.32,3447.01,3452.31,389.61112728
1735827900,3452.28,3461.09,3452.28,3459.86,1361.24660517
1735828200,3456.47,3506.11,3459.88,3476.96,2072.53718551
1735828500,3457.55,3477.96,3476.86,3458.84,1756.58436663
1735828800,3458.37,3485.72,3459.18,3475.88,1136.49978015
1735829100,3474.97,3489.07,3476.4,3485.64,700.63706344
1735829400,3478.97,3494.86,3485.83,3492.22,653.93870547
1735829700,3484.33,3494.95,3492.66,3492.34,417.97957623
1735830000,3479.15,3493.61,3492.18,3484.19,717.26449991
1735830300,3477.43,3488.91,3484.18,3480.48,469.12426566
1735830600,3475.34,3485.05,3480.14,3482.58,531.78508398
1735830900,3472.04,3485.95,3482.44,3472.57,539.13084011
1735831200,3455.22,3472.76,3472.04,3461.2,580.86107832
1735831500,3460.34,3469.51,3461.2,3466.5,301.65567417
1735831800,3457.6,3468.99,3466.49,3457.7,388.3373848
1735832100,3453.72,3462.89,3457.71,3460.42,394.42353599
1735832400,3452.05,3464.61,3461.02,3459.14,401.25974776
1735832700,3454.52,3466.77,3459.13,3464.79,267.45559571
1735833000,3452.78,3464.78,3464.78,3460.54,260.34414745
1735833300,3457.48,3462.56,3460.82,3460.02,206.92505592
1735833600,3444.75,3463.09,3460.17,3448.07,543.80815535
1735833900,3446.29,3455.98,3448.48,3455.98,219.81842469
1735834200,3450.01,3467.2,3455.7,3465.18,311.53303517
1735834500,3464.48,3473.11,3465.12,3471.45,258.44821178
1735834800,3466.75,3475.77,3471.44,3474,331.94747038
1735835100,3470.52,3481.6,3474,3477.74,293.75820356
1735835400,3473.28,3480.43,3477.63,3480.33,333.16373523
1735835700,3479.56,3485.42,3480.68,3482.14,565.94912618
1735836000,3475.8,3486.83,3481.74,3480.96,517.63613241
1735836300,3477.77,3481.73,3480.83,3479.74,302.25762896
1735836600,3465.41,3479.86,3479.67,3467.95,235.59827667
1735836900,3464.89,3470.62,3467.79,3467.11,152.32473712
1735837200,3463.5,3471.03,3466.72,3471.03,233.55910505
1735837500,3465.75,3472.68,3471.29,3466.75,288.07897659
1735837800,3466.7,3476.43,3466.75,3474.74,349.98135043
1735838100,3470.66,3476.13,3474.74,3474.62,256.84015206
1735838400,3465.56,3474.63,3474.63,3468.2,188.48473768
1735838700,3458.89,3468.89,3468.31,3460.27,257.61231139
1735839000,3449.65,3460.69,3460.29,3452.29,479.51996854
1735839300,3438,3454.32,3452.25,3440.2,507.07068492
1735839600,3439.48,3449.22,3440.21,3444.34,562.03900801
1735839900,3426.55,3445.87,3445.29,3430.3,566.24342715
1735840200,3430.3,3440.71,3430.3,3438.21,469.73045423
1735840500,3437.82,3448.51,3438.21,3447,260.17779545
1735840800,3437.28,3451.8,3447.01,3440.01,326.54388411
1735841100,3438.69,3456.84,3440.42,3452.73,387.60098913
1735841400,3447.75,3454.92,3452.95,3449.96,198.89933628
1735841700,3446.25,3454.99,3449.72,3453.98,218.54264833
1735842000,3452.83,3460.05,3453.47,3453.95,508.17781
1735842300,3448.94,3456.16,3453.63,3455.76,231.63084264
1735842600,3448.09,3455.98,3455.83,3450.25,190.20357013
1735842900,3447.91,3452.26,3449.96,3449.05,409.86562234
1735843200,3445.49,3452.36,3449.04,3451.86,293.97779915
1735843500,3451.87,3461.67,3451.87,3457.35,472.08055552
1735843800,3453.27,3457.67,3457.35,3456.74,231.76872417
1735844100,3456.72,3462.51,3456.74,3462,554.06670788
1735844400,3457.78,3464.77,3461.99,3463.98,418.36989571
1735844700,3461.86,3467.86,3463.99,3464.96,369.6706896
1735845000,3462.76,3466.23,3465.21,3463.32,355.98077868
1735845300,3461.9,3466.9,3463.24,3465.85,248.67031646
1735845600,3464.99,3469.48,3465.72,3469.1,374.44620912
1735845900,3466.63,3471.74,3468.73,3467.14,208.72677766
1735846200,3460.27,3467.25,3467.25,3460.84,213.8473306
1735846500,3456.21,3463.29,3460.79,3460.12,193.87069222
1735846800,3459.71,3464.04,3460,3462.25,137.87820185
1735847100,3456.75,3465.36,3462.26,3462.05,390.87312475
1735847400,3460,3466.49,3461.98,3466.49,142.88131772
1735847700,3459.02,3466.76,3465.98,3460,165.77593291
1735848000,3459.86,3466.86,3460,3466.85,149.78712192
1735848300,3461.05,3467.04,3466.84,3462.63,234.18868118
1735848600,3460.73,3465.65,3462.9,3465.39,281.66991672
1735848900,3460.54,3467.61,3465.39,3467.43,150.43785016
1735849200,3466.69,3472.68,3467.44,3470.64,292.90893418
1735849500,3465.1,3470.65,3470.65,3465.12,353.22747455
1735849800,3459.35,3467.27,3465.28,3460.21,298.89910066
1735850100,3451.66,3459.9,3459.9,3451.66,411.13291118
1735850400,3451.18,3456.61,3451.28,3453.3,515.79407525
1735850700,3450.86,3457.92,3453.29,3456.5,344.67379163
1735851000,3451.29,3458.99,3456.3,3451.3,437.12110771
1735851300,3448.71,3454,3451.28,3448.79,308.80568175
1735851600,3447.07,3452.93,3450.28,3447.82,185.73529866
1735851900,3440.67,3447.36,3447.36,3442.25,298.04664982
1735852200,3439.19,3444.98,3442.23,3443.11,353.55320523
1735852500,3442.15,3449.45,3443.11,3446.73,150.94439364
1735852800,3443.16,3449.42,3446.73,3448.48,178.03142389
1735853100,3446.43,3449.77,3448.48,3448.96,179.15893756
1735853400,3444.41,3448.96,3448.96,3444.87,243.90373693
1735853700,3444,3450.01,3444.86,3450.01,174.4279056
1735854000,3446.2,3451.33,3449.97,3447.1,112.11786428
1735854300,3443.94,3449.49,3447.11,3449.4,157.08480333
1735854600,3446.28,3450.15,3449.39,3449.21,94.60784524
1735854900,3448.74,3452.16,3449.09,3451.04,134.14212824
1735855200,3447.51,3451.04,3451.03,3448.34,102.82833958
1735855500,3446.48,3448.68,3448.33,3448.35,88.28188191
1735855800,3442.37,3448.18,3448.18,3444.03,194.69768218
1735856100,3438,3443.8,3443.8,3439.22,207.05567
1735856400,3417.93,3439.22,3439.22,3424.79,707.2298602
1735856700,3423.88,3435.71,3424.8,3431.43,385.86118841
1735857000,3431.44,3437.7,3431.44,3435.36,116.10327633
1735857300,3428.7,3435.42,3435.35,3434.56,253.77378517
1735857600,3432.13,3436.76,3434.55,3435.71,213.66077236
1735857900,3433.2,3440,3435.71,3436.91,244.56755757
1735858200,3436.01,3438.59,3436.91,3438.48,461.61779058
1735858500,3437.06,3440.71,3438.48,3437.39,139.27191662
1735858800,3436.63,3442.41,3437.38,3441.87,209.21237613
1735859100,3434.57,3442.35,3442.23,3434.9,742.41572126
1735859400,3434.19,3439.3,3434.9,3439.12,203.98419464
1735859700,3438.2,3445.98,3439.13,3445.17,223.88371932
1735860000,3443.62,3447.13,3445.17,3444.14,430.62274227
1735860300,3443.2,3448.51,3444.13,3447.44,104.44247133
1735860600,3447.44,3453.16,3447.44,3448.34,251.55724923
1735860900,3448.14,3452.19,3448.16,3449.71,80.16288333
1735861200,3447.58,3450.41,3449.65,3448.45,87.24150645
1735861500,3444.42,3448.85,3448.85,3445.89,130.06024829
1735861800,3445.32,3449.13,3445.88,3448.45,80.26587913
1735862100,3448.02,3452.8,3448.44,3452.39,144.89143566
1735862400,3449.94,3453.13,3452.39,3452.13,152.59865514
1735862700,3449.62,3454,3452.16,3450.4,187.46406365
1735863000,3447.23,3450.4,3450.4,3447.42,140.50161859
1735863300,3444.13,3448.48,3447.43,3444.29,162.49725006
1735863600,3443.46,3452.17,3444.3,3452.13,190.06908854
1735863900,3452.11,3462.88,3452.13,3459.03,266.09384955
1735864200,3454.07,3462.96,3459.1,3454.65,193.82812583
1735864500,3450.08,3456.75,3454.65,3450.08,101.55272986
1735864800,3448.9,3452.88,3450.11,3450.59,136.64487267
1735865100,3447.58,3452.87,3450.46,3447.87,94.00878164
1735865400,3443.84,3447.88,3447.88,3445.26,127.37381975
1735865700,3444.77,3447.9,3445.23,3446.08,122.1343644
1735866000,3444.01,3448.63,3446.07,3446.4,210.91363344
1735866300,3443.93,3449.21,3446.43,3444.24,160.37044639
1735866600,3439.54,3446.75,3444.08,3445.18,124.21686391
1735866900,3442.25,3446.14,3445.18,3444.84,109.13827404
1735867200,3442.95,3448.32,3444.84,3448.31,90.63326551
1735867500,3446.91,3454.67,3448.32,3454.67,259.04317126
1735867800,3449.1,3455.42,3454.72,3450.42,159.45277265
1735868100,3445.9,3450.97,3450.42,3450.18,156.65243527
1735868400,3445.69,3450.86,3450.19,3449.45,108.57924793
1735868700,3447.87,3453.3,3449.45,3451.28,175.87031691
1735869000,3451.25,3457.54,3451.28,3457.43,77.53812134
1735869300,3456.03,3462,3457.42,3461.2,156.63582876
1735869600,3456.9,3461.3,3461.3,3458.47,208.22507793
1735869900,3457.23,3465.8,3458.58,3463.16,143.57214146
1735870200,3462.72,3466.85,3463.33,3466.12,84.28980501
1735870500,3464.5,3472.87,3466.1,3469.79,248.33822103
1735870800,3467.21,3473,3469.8,3468.58,196.13341176
1735871100,3467.74,3472,3468.64,3471.41,162.89247196
1735871400,3465.42,3471.42,3471.41,3465.78,118.35631618
1735871700,3461.21,3466.99,3465.79,3466.01,128.88896035
1735872000,3462.35,3466.99,3466.19,3462.64,92.30704224
1735872300,3460.59,3464.47,3463.07,3461.22,73.36190365
1735872600,3456.37,3462.83,3461.22,3457.37,110.55439876
1735872900,3453.69,3458.09,3457.1,3455.09,342.48489134
1735873200,3452.99,3457.67,3454.57,3456.1,210.54994235
1735873500,3456.11,3460.46,3456.11,3457.37,115.4925177
1735873800,3454.35,3457.36,3457.36,3454.56,91.50402113
1735874100,3453.73,3458.25,3454.56,3457.33,144.05738293
1735874400,3452.75,3458,3457.33,3457.14,101.34635135
1735874700,3456.27,3459.45,3457.14,3456.57,85.98317137
1735875000,3454.88,3461.47,3456.57,3461.29,407.87272765
1735875300,3459.98,3462.51,3461.29,3461.01,149.38784598
1735875600,3460,3462.7,3461.1,3462.46,124.86330008
1735875900,3462.45,3465,3462.45,3464.52,138.02698542
1735876200,3464.09,3469.58,3464.53,3469.37,201.07055822
1735876500,3466.38,3469.69,3469.38,3466.89,191.04088394
1735876800,3461.57,3467.93,3467.19,3464.8,500.34769835
1735877100,3463.85,3466.81,3464.81,3465.48,219.57342065
1735877400,3463.42,3467.01,3465.48,3463.81,272.71837072
1735877700,3459.35,3464.58,3463.8,3462.38,260.20050979
1735878000,3458.99,3464.26,3462.37,3459.54,147.46061154
1735878300,3457.79,3459.54,3459.54,3458.78,86.25747444
1735878600,3457.63,3460.17,3458.78,3458.52,118.63104369
1735878900,3454.7,3458.44,3458.44,3455.78,165.810681
1735879200,3452.83,3456.81,3455.66,3456.1,211.58209125
1735879500,3454.59,3458.78,3456.1,3457.65,169.18369255
1735879800,3453.75,3457.87,3457.39,3455.72,107.49505262
1735880100,3454.85,3456.88,3455.64,3455.55,75.10037266
1735880400,3450,3457.8,3455.55,3450.3,215.89577289
1735880700,3446.46,3453.23,3450.58,3450.2,208.8809569
1735881000,3450.17,3452.36,3450.21,3451.85,83.96950586
1735881300,3450.15,3455.86,3452.04,3452.93,115.85708314
1735881600,3445.27,3452.93,3452.93,3445.46,134.72834823
1735881900,3441.67,3446,3445.46,3445.99,163.0420865
1735882200,3444,3446.89,3446,3445.91,97.16898744
1735882500,3444.82,3450.73,3445.91,3449.8,127.42647232
1735882800,3446.73,3450.89,3450.18,3448.52,55.11332197
1735883100,3446.21,3449.83,3448.52,3449.81,113.67148612
1735883400,3449.8,3454.38,3449.96,3451.78,141.08860109
1735883700,3451.78,3454.22,3451.78,3452.59,100.31033212
1735884000,3450.01,3454.23,3452.56,3453.79,188.0708562
1735884000,3450.01,3454.23,3452.56,3453.79,188.0708562
1735884300,3453.78,3458.9,3453.79,3456,118.66593462
1735884600,3454.78,3457.66,3455.75,3455.39,44.98543694
1735884900,3450.25,3456.01,3455.39,3451.57,92.21794172
1735885200,3444,3451.2,3451.13,3444.56,117.98990668
1735885500,3444.56,3448.49,3444.56,3446.56,32.5832639
1735885800,3445.23,3448.04,3446.25,3446.24,64.30515885
1735886100,3444.98,3448.04,3446.11,3447.41,47.58590671
1735886400,3446.8,3449.85,3447.41,3448.28,61.61890523
1735886700,3441.26,3448.41,3448.24,3442.5,240.236139
1735887000,3442.29,3445.05,3442.51,3444.57,74.17953276
1735887300,3439.17,3445.24,3444.57,3439.78,126.5963841
1735887600,3434.83,3441.75,3439.93,3435.48,185.94057221
1735887900,3434.64,3439.45,3435.61,3435.01,100.86606999
1735888200,3431.86,3437.45,3434.9,3435.9,92.27550494
1735888500,3435.68,3441.41,3435.89,3438.55,80.02198668
1735888800,3434.48,3438.55,3438.51,3434.56,85.1242555
1735889100,3430.26,3434.55,3434.55,3432.94,75.19234284
1735889400,3432.47,3436.62,3432.96,3436.44,171.06230501
1735889700,3430.45,3438.37,3436.45,3431.2,49.78850401
1735890000,3429.08,3436.65,3430.87,3435.39,174.72814141
1735890300,3434.08,3436.35,3435.39,3435.91,62.16405822
1735890600,3432.88,3436.34,3435.81,3432.88,125.01123912
1735890900,3429.93,3433.65,3432.87,3429.93,120.79916309
1735891200,3428.12,3432.8,3430.26,3432.46,172.09726547
1735891500,3428.21,3432.81,3432.47,3428.38,156.13397751
1735891800,3427.07,3431.71,3428.38,3431.47,56.40207581
1735892100,3431.11,3435.82,3431.48,3435.31,136.81464639
1735892400,3433.78,3439.58,3435.25,3437.75,158.81735357
1735892700,3428.43,3438.32,3437.86,3428.78,105.40063912
1735893000,3420.62,3428.78,3428.78,3422.97,289.91145998
1735893300,3421.47,3427.75,3423.25,3427.75,63.45963948
1735893600,3425.1,3431.12,3427.83,3430.91,76.4524636
1735893900,3428.13,3433.41,3431.18,3429,107.99792809
1735894200,3428.04,3431.56,3428.82,3430.56,47.97645737
1735894500,3424.25,3430.87,3430.56,3426.92,150.97846334
1735894800,3426.01,3429.57,3426.92,3429.41,135.73800873
1735895100,3428.5,3433.77,3429.48,3433.19,98.33254595
1735895400,3432.98,3436.92,3432.98,3436.92,57.40330184
1735895700,3436.91,3442.92,3437.17,3440.35,72.88975447
1735896000,3438.89,3443.06,3440.36,3441.71,81.87477164
1735896300,3440.46,3442.79,3441.73,3440.91,22.08158662
1735896600,3437.53,3442.27,3441.08,3441.19,48.71091302
1735896900,3440.39,3446.31,3441.19,3445.22,35.53249077
1735897200,3444.54,3448,3445.56,3444.55,82.89225935
1735897500,3440.38,3445.16,3444.44,3441.82,80.69228324
1735897800,3441.12,3444.4,3441.74,3442.49,67.16516771
1735898100,3440.48,3442.83,3442.49,3440.78,46.27228932
1735898400,3436.12,3442,3441.12,3439.09,44.69502908
1735898700,3437.31,3440.97,3438.75,3437.85,29.92717136
1735899000,3435.6,3439.5,3437.84,3436.67,45.95601098
1735899300,3436.67,3440.9,3436.89,3439.51,50.39040469
1735899600,3437.54,3440.99,3439.5,3438.99,42.32782405
1735899900,3439.41,3444.69,3439.41,3443.26,52.10195189
1735900200,3442.93,3448.93,3443.26,3447.27,37.08379039
1735900500,3446.04,3449.37,3447.27,3446.97,85.20732143
1735900800,3443.2,3447.44,3447.02,3443.21,57.86873728
1735901100,3441.17,3445.23,3443.21,3444.6,119.56042235
1735901400,3441.54,3446.14,3444.59,3441.68,55.2522529
1735901700,3441.68,3445.41,3441.96,3443.21,56.74798359
1735902000,3443.29,3447.81,3443.29,3447.81,85.25812191
1735902300,3444.04,3447.99,3447.8,3444.19,50.49002589
1735902600,3444.19,3446.78,3444.3,3446.68,26.79591202
1735902900,3444.38,3447.96,3446.68,3447.89,113.74126571
1735903200,3447.84,3455.22,3447.92,3453.64,98.62399349
1735903500,3451.03,3454.74,3453.64,3454.62,72.24092614
1735903800,3452.47,3456.51,3454.18,3452.47,128.60995253
1735904100,3452.11,3459.14,3452.45,3457.68,69.34252997
1735904400,3454.23,3458.02,3457.65,3456.14,95.84761236
1735904700,3455.7,3460.04,3456.13,3460.03,108.09324798
1735905000,3457.54,3465.27,3459.56,3464.92,107.68136525
1735905300,3462.11,3464.78,3464.71,3462.92,133.39765847
1735905600,3458.59,3462.83,3462.83,3459.64,85.05916207
1735905900,3458.53,3465.9,3459.95,3465.65,73.54078346
1735906200,3464.79,3472.12,3465.65,3469.17,202.10000648
1735906500,3464.45,3469.93,3469.16,3467.39,162.50937596
1735906800,3463.62,3467.65,3467.39,3464.68,114.72742801
1735907100,3460.32,3472.11,3464.6,3471.11,173.54561774
1735907400,3466.61,3474,3470.66,3467.46,143.63990679
1735907700,3463.71,3467.76,3467.32,3465.61,53.05305547
1735908000,3462.54,3467.22,3465.86,3463.31,88.43952682
1735908300,3462.43,3466.26,3463.24,3464.74,34.82755142
1735908600,3463.59,3467.89,3464.45,3466.82,42.70028662
1735908900,3460.4,3467.1,3466.96,3461.36,83.92549469
1735909200,3460.62,3466.17,3461.37,3462.93,78.25566785
1735909500,3461.19,3478.61,3462.6,3477.02,285.94367109
1735909800,3477.22,3485.99,3477.22,3482.53,1438.32271406
1735910100,3472.35,3482.69,3482.57,3473.13,248.58791615
1735910400,3472.41,3488.9,3473.13,3488.77,432.91226495
1735910700,3483.62,3496,3488.51,3483.62,1686.72757507
1735911000,3481.61,3488.63,3483.61,3485.08,332.2843616
1735911300,3483.49,3490.11,3485.07,3486.15,321.64275031
1735911600,3481.27,3490.07,3486,3484.68,155.99734297
1735911900,3479.55,3487.45,3484.96,3482.3,271.65337105
1735912200,3476.44,3485.23,3482.3,3484.28,268.8281598
1735912500,3477.19,3484.4,3484.37,3478.68,339.74960571
1735912800,3478.3,3483.97,3478.94,3483.35,134.86696762
1735913100,3482.82,3494.15,3483.61,3492.75,185.24840023
1735913400,3492.41,3498.41,3492.75,3492.97,1461.35451915
1735913700,3493.15,3503.83,3493.17,3500.66,690.68081269
1735914000,3496.99,3507.77,3501.32,3507.24,211.43700612
1735914300,3504.91,3511.1,3507.24,3509.63,1129.92014732
1735914600,3504.55,3534.06,3509.63,3518.76,1359.08300476
1735914900,3506.48,3532.8,3518.7,3530.16,1157.40052612
1735915200,3520.63,3534.43,3530.16,3523.28,1107.57737744
1735915500,3516.47,3526.3,3523.33,3525.7,716.60090937
1735915800,3517.26,3534.44,3525.68,3524.19,625.16711206
1735916100,3519.1,3529.31,3524.15,3525,794.59190039
1735916400,3517.44,3527.83,3525,3526.93,866.25147972
1735916700,3522.37,3532.94,3526.93,3528.11,1285.15647704
1735917000,3523.08,3543.03,3528.09,3533.03,1003.11638114
1735917300,3525.73,3537.9,3532.96,3528.35,821.31644629
1735917600,3517.71,3532.98,3528.56,3530.92,382.27693742
1735917900,3530.83,3539.42,3531.79,3537.11,860.42438734
1735918200,3533.35,3543.58,3537.11,3541.76,807.53394538
1735918500,3538.65,3548.47,3541.76,3547.95,1383.89136234
1735918800,3544.58,3555.18,3547.95,3551.65,1367.90991865
1735919100,3551.65,3573.12,3551.84,3569.02,2455.20835854
1735919400,3557.71,3570.31,3569.02,3565.73,887.85289477
1735919700,3561.55,3568.47,3565.69,3562.38,592.91886439
1735920000,3562.45,3578.9,3562.74,3577.51,1205.16985258
1735920300,3569.67,3582.92,3577.05,3577.67,1766.73163615
1735920600,3575.7,3587.41,3577.9,3584.71,1118.61937213
1735920900,3581.86,3588.78,3584.65,3584.65,1262.40753689
1735921200,3579.45,3594.25,3585.12,3592.45,1868.09584161
1735921500,3577.09,3593.77,3592.38,3579.42,2183.00463214
1735921800,3577.4,3586.83,3579.64,3585.19,1287.34691649
1735922100,3580.46,3589.93,3585.18,3584.97,983.86668555
1735922400,3580.56,3588.09,3585.02,3586.01,901.97239482
1735922700,3581.27,3596.74,3586,3592.62,1004.58237195
1735923000,3580.67,3594.74,3592.15,3581.17,492.68443969
1735923300,3578.62,3585.25,3581.31,3581.48,346.14321184
1735923600,3579.34,3584.99,3581.46,3581.83,261.60813072
1735923900,3580.68,3592.08,3581.95,3581.12,340.04324618
1735924200,3575.49,3582.46,3581.18,3576.72,219.41724102
1735924500,3573,3580.43,3576.44,3573.88,279.44638819
1735924800,3570.86,3583.45,3573.88,3582.2,408.14984152
1735925100,3574.32,3583.4,3582.41,3575.5,415.97404457
1735925400,3574.12,3579.57,3575.51,3578.04,426.26136748
1735925700,3575.2,3583.22,3578.12,3582.11,332.12922251
1735926000,3579.37,3583.59,3582.09,3580.42,512.23725623
1735926300,3574.5,3580.42,3580.42,3580.38,211.02114403
1735926600,3573.27,3582.23,3580.03,3575.65,248.33733206
1735926900,3571.84,3575.93,3575.58,3572.24,288.58532079
1735927200,3571.27,3578.88,3572.26,3576.56,426.16854063
1735927500,3575.85,3580.69,3576.68,3577.59,615.14591584
1735927800,3576.21,3588.82,3577.59,3585,1023.38300227
1735928100,3583.5,3591.39,3585,3590.19,404.60655039
1735928400,3587.12,3591,3590.38,3589.27,385.60699376
1735928700,3589.28,3597.71,3589.28,3597.32,305.67366125
1735929000,3594.23,3606.86,3597.31,3604.53,863.90143587
1735929300,3603.59,3613.3,3604.84,3606.68,975.02222992
1735929600,3604.62,3615.51,3606.67,3610.39,494.29117163
1735929900,3609.23,3615.22,3610.27,3609.5,431.31866248
1735930200,3597.09,3609.7,3609.24,3605.33,331.51376404
1735930500,3599.52,3605.76,3605.33,3603.54,567.78361596
1735930800,3600.64,3607.74,3603.54,3606.12,563.89326362
1735931100,3604.3,3616.37,3606.12,3612.23,1052.52660129
1735931400,3611.56,3622,3612.22,3618.93,1414.16540621
1735931700,3618.32,3624,3619.04,3621.99,801.43353607
1735932000,3614.98,3624.67,3621.99,3615.36,570.74919209
1735932300,3615.44,3620.54,3615.45,3620.41,635.38005202
1735932600,3617.46,3625.87,3620.42,3620.98,1893.64998907
1735932900,3617.16,3623.62,3620.98,3622.34,1011.40751039
1735933200,3620.53,3629.9,3622.33,3620.7,1533.49130221
1735933500,3616.4,3623.17,3620.51,3619.15,319.54930796
1735933800,3615.07,3621.48,3619.15,3620.25,465.98217481
1735934100,3618.86,3623.33,3619.96,3621.59,431.38196761
1735934400,3614.74,3622.38,3621.58,3614.94,353.08014495
1735934700,3608.54,3617.52,3615.46,3609.62,442.05803284
1735935000,3599.69,3610.92,3609.99,3608,690.60534915
1735935300,3603.49,3609.56,3607.99,3606.29,203.7471739
1735935600,3602.77,3612.74,3606.47,3610.89,360.06080856
1735935900,3608.75,3613.65,3611.14,3611.7,838.15117468
1735936200,3606.96,3611.47,3611.47,3611.43,416.08940019
1735936500,3605.94,3613.36,3611.09,3607.5,809.17975336
1735936800,3603.76,3608.38,3607.49,3607.85,526.70419093
1735937100,3605.57,3610.36,3607.6,3608.14,347.52687671
1735937400,3602.14,3609.19,3607.96,3605.2,861.96892136
1735937700,3598.48,3606.12,3605.26,3599.86,1145.23044402
1735938000,3593.7,3602.47,3599.85,3600.36,415.53155087
1735938300,3600.36,3609.2,3600.36,3606.58,815.78789799
1735938600,3602.9,3607.23,3606.54,3605.15,237.71817826
1735938900,3604.23,3608.23,3605.15,3607.59,230.96141701
1735939200,3605.58,3611.13,3607.59,3609.8,631.61005288
1735939500,3609.68,3614.14,3609.81,3612.41,249.4409053
1735939800,3609.35,3615.09,3612.41,3610.93,277.18026356
1735940100,3609.82,3615.58,3610.94,3612.95,328.73111274
1735940400,3610.94,3615.66,3613.21,3614.4,270.26559303
1735940700,3605.22,3615.03,3614.39,3605.39,131.5842466
1735941000,3604.76,3608.97,3605.53,3608.72,193.51983805
1735941300,3606.67,3613.51,3608.72,3612.87,335.92445288
1735941600,3612.68,3619.93,3613.07,3617.26,403.19825462
1735941900,3612.1,3618.7,3617.25,3615.8,365.41147102
1735942200,3608.94,3615.8,3615.8,3613.22,277.41695039
1735942500,3611.77,3620.83,3613.17,3619.95,1355.55117154
1735942800,3615.39,3620.61,3619.94,3619.6,580.6984036
1735943100,3618.99,3622.75,3619.59,3619.26,293.02489173
1735943400,3615.61,3621.72,3619.66,3617.96,152.77629674
1735943700,3615.57,3618.31,3617.96,3616.77,134.5919905
1735944000,3612.01,3618.63,3616.76,3612.84,144.55009636
1735944300,3611.25,3615.67,3613.27,3611.59,112.00591605
1735944600,3611.59,3615,3611.59,3613.82,165.79077401
1735944900,3613.61,3617.42,3613.82,3614.81,65.36067922
1735945200,3613.52,3616.57,3614.81,3614.24,129.7419617
1735945500,3611,3616.23,3614.01,3613.3,131.83625269
1735945800,3608.79,3613.68,3613.33,3610.68,205.63951342
1735946100,3600.12,3611.04,3610.55,3610.11,1468.30388227
1735946400,3608.19,3610.12,3610.1,3608.94,150.39382809
1735946700,3605.03,3609.26,3608.94,3605.94,239.31783616
1735947000,3603.06,3607.05,3605.94,3606.39,230.1677667
1735947300,3603.62,3607.02,3606.32,3603.83,165.10871253
1735947600,3603.01,3609.1,3603.87,3607.27,546.06189693
1735947900,3603.59,3607.76,3607.35,3604.16,262.85125919
1735948200,3603.87,3604.86,3604.15,3604.27,90.62595139
1735948500,3603.87,3607.88,3604.22,3607.68,180.41331888
1735948800,3605.78,3609.63,3607.68,3607.58,218.31876488
1735949100,3602.4,3608.48,3607.89,3604.17,278.5355966
1735949400,3602.31,3607.72,3604.16,3607.56,180.89418242
1735949700,3607.38,3615.71,3607.55,3614.33,166.22510457
1735950000,3613.01,3619.32,3614.33,3617.01,283.7432549
1735950300,3612.41,3617.02,3617.02,3615.09,176.2385241
1735950600,3610.79,3615.09,3615.09,3611.21,112.94393655
1735950900,3603.87,3611.2,3611.2,3604.24,137.26945523
1735951200,3602.22,3607.52,3604.24,3606.11,143.44818954
1735951500,3601.94,3608.39,3606.12,3602.5,156.10097887
1735951800,3600.6,3604.22,3602.44,3604.07,82.19365361
1735952100,3600.65,3604.22,3604.06,3601.4,90.87238285
1735952400,3594.77,3603.11,3601.36,3594.99,122.35737209
1735952700,3587.42,3596.71,3595,3588.71,153.58203687
1735953000,3581.54,3590.26,3588.87,3584.96,354.13348309
1735953300,3581.29,3589.1,3584.97,3588.35,358.18454831
1735953600,3586.73,3595.69,3588.55,3594.98,102.93602913
1735953900,3592.67,3595.69,3595.1,3593.02,190.68252292
1735954200,3588.99,3593.39,3593.02,3591.85,82.75846625
1735954500,3589,3594.15,3591.73,3591.51,66.91913167
1735954800,3589.6,3593.02,3591.68,3592.51,111.19403065
